,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.4695110476,-0.4712456310,-0.4705631053,-0.4688064397,-0.4661817684,-0.4627308465,-0.4585223901,-0.4536132314,-0.4480592326,-0.4419323301,-0.4353214429,-0.4283249576,-0.4210410057,-0.4135584210,-0.4059506448,-0.3982734989,-0.3905663680,-0.3828553420,-0.3751565688,-0.3674785943,-0.3598234263,-0.3521866716,-0.3445570038,-0.3369150585,-0.3292324317,-0.3214725894,-0.3135958363,-0.3055689708,-0.2973774618,-0.2890358558,-0.2805922640,-0.2721250073,-0.2637322774,-0.2555175589,-0.2475742644,-0.2399730408,-0.2327547482,-0.2259308245,-0.2194904746,-0.2134116924,-0.2076720158,-0.2022557436,-0.1971562574,-0.1923737568,-0.1879097157,-0.1837602074,-0.1799109197,-0.1763362921,-0.1730031974,-0.1698770102,-0.1669267743,-0.1641274064,-0.1614592530,-0.1589067771,-0.1564577445,-0.1541028611,-0.1518349092,-0.1496466977,-0.1475281101,-0.1454633326,-0.1434295504,-0.1413980245,-0.1393377005,-0.1372204863,-0.1350264102,-0.1327465709,-0.1303824802,-0.1279418666,-0.1254325588,-0.1228569963,-0.1202097742,-0.1174793116,-0.1146526544,-0.1117206582,-0.1086805596,-0.1055345777,-0.1022856468,-0.0989330036,-0.0954701713,-0.0918863081,-0.0881700829,-0.0843141390,-0.0803181090,-0.0761889046,-0.0719382890,-0.0675789891,-0.0631211863,-0.0585708386,-0.0539302544,-0.0492003347,-0.0443833820,-0.0394853651,-0.0345168622,-0.0294924341,-0.0244287129,-0.0193417501,-0.0142440872,-0.0091419787,-0.0040336264,0.0010901291,0.0062414828,0.0114282789,0.0166465108,0.0218767378,0.0270870080,0.0322415874,0.0373117375,0.0422837445,0.0471607667,0.0519579541,0.0566932808,0.0613782691,0.0660125284,0.0705839972,0.0750740746,0.0794647708,0.0837444270,0.0879095788,0.0919625808,0.0959066648,0.0997411077,0.1034587112,0.1070462979,0.1104874174,0.1137657223,0.1168676317,0.1197835632,0.1225077370,0.1250370650,0.1273698336,0.1295047363,0.1314404626,0.1331757538,0.1347097862,0.1360428446,0.1371772849,0.1381186514,0.1388766422,0.1394655681,0.1399040214,0.1402136231,0.1404169514,0.1405351153,0.1405857448,0.1405821068,0.1405335099,0.1404464632,0.1403257298,0.1401747168,0.1399952662,0.1397873196,0.1395488535,0.1392761098,0.1389639037,0.1386058781,0.1381948401,0.1377234297,0.1371851755,0.1365756621,0.1358933466,0.1351396731,0.1343184677,0.1334350146,0.1324956857,0.1315094611,0.1304935290,0.1294865598,0.1285609474,0.1278103465,0.1273656757,0.1276239134,,,,,,,,,,
,,,,,,,,,,,,-0.4734647100,-0.4734406895,-0.4717085438,-0.4689050767,-0.4650560003,-0.4602718005,-0.4546716757,-0.4483648134,-0.4414627084,-0.4340842279,-0.4263490783,-0.4183699172,-0.4102452343,-0.4020548139,-0.3938587358,-0.3856993928,-0.3776049271,-0.3695923452,-0.3616693591,-0.3538350838,-0.3460801904,-0.3383867546,-0.3307276861,-0.3230662018,-0.3153570385,-0.3075515365,-0.2996072622,-0.2915001021,-0.2832347540,-0.2748497569,-0.2664153385,-0.2580247740,-0.2497813614,-0.2417836079,-0.2341115563,-0.2268174839,-0.2199236056,-0.2134272593,-0.2073111721,-0.2015546398,-0.1961418611,-0.1910655088,-0.1863253875,-0.1819231979,-0.1778554696,-0.1741077145,-0.1706527346,-0.1674540287,-0.1644723531,-0.1616719145,-0.1590236319,-0.1565053135,-0.1541003097,-0.1517961061,-0.1495831579,-0.1474534450,-0.1453983505,-0.1434061312,-0.1414597848,-0.1395362666,-0.1376077801,-0.1356452595,-0.1336232269,-0.1315243139,-0.1293415044,-0.1270769504,-0.1247376789,-0.1223299005,-0.1198542855,-0.1173042210,-0.1146677499,-0.1119320414,-0.1090878175,-0.1061311791,-0.1030619480,-0.0998799029,-0.0965815418,-0.0931594661,-0.0896046996,-0.0859105447,-0.0820758556,-0.0781060513,-0.0740113534,-0.0698030847,-0.0654898013,-0.0610751215,-0.0565582721,-0.0519370461,-0.0472117760,-0.0423885538,-0.0374803374,-0.0325055071,-0.0274844958,-0.0224358462,-0.0173730470,-0.0123028241,-0.0072248346,-0.0021326338,0.0029837537,0.0081332536,0.0133177998,0.0185273034,0.0237384612,0.0289189931,0.0340361574,0.0390660212,0.0439994032,0.0488418893,0.0536080322,0.0583124878,0.0629621638,0.0675527764,0.0720708779,0.0764997414,0.0808258641,0.0850429354,0.0891516465,0.0931558403,0.0970571895,0.1008510924,0.1045256021,0.1080635292,0.1114463636,0.1146581007,0.1176875136,0.1205283988,0.1231782254,0.1256361098,0.1279010527,0.1299710380,0.1318431106,0.1335141685,0.1349821032,0.1362470222,0.1373123952,0.1381859681,0.1388802462,0.1394123719,0.1398032838,0.1400761263,0.1402540232,0.1403576201,0.1404031088,0.1404014449,0.1403589823,0.1402790267,0.1401633861,0.1400131910,0.1398288849,0.1396098132,0.1393539171,0.1390577369,0.1387166133,0.1383249423,0.1378765068,0.1373650275,0.1367849538,0.1361322753,0.1354050217,0.1346032744,0.1337288486,0.1327851795,0.1317783845,0.1307208334,0.1296403500,0.1285953578,0.1276773513,0.1269871243,0.1267291650,,,,,,,,,,,
,,,,,,,,,,,,-0.4750518654,-0.4758494284,-0.4740475913,-0.4709527325,-0.4666121272,-0.4611363579,-0.4547173915,-0.4475382725,-0.4397633576,-0.4315475627,-0.4230319195,-0.4143398356,-0.4055741057,-0.3968155176,-0.3881238735,-0.3795409620,-0.3710939648,-0.3627979294,-0.3546569621,-0.3466647814,-0.3388053647,-0.3310537012,-0.3233761639,-0.3157306382,-0.3080678677,-0.3003359962,-0.2924889784,-0.2844971113,-0.2763562891,-0.2680929452,-0.2597634754,-0.2514486033,-0.2432437416,-0.2352465172,-0.2275433660,-0.2201983641,-0.2132477848,-0.2067020743,-0.2005538038,-0.1947878548,-0.1893900395,-0.1843518995,-0.1796710036,-0.1753471232,-0.1713758102,-0.1677422708,-0.1644188172,-0.1613674762,-0.1585462975,-0.1559159132,-0.1534434750,-0.1511034020,-0.1488762317,-0.1467470325,-0.1447039141,-0.1427364269,-0.1408336418,-0.1389821011,-0.1371641887,-0.1353576309,-0.1335367592,-0.1316756750,-0.1297525433,-0.1277533619,-0.1256734270,-0.1235156188,-0.1212860885,-0.1189891091,-0.1166232177,-0.1141802382,-0.1116474985,-0.1090119792,-0.1062640354,-0.1033985794,-0.1004132682,-0.0973052635,-0.0940690443,-0.0906969193,-0.0871819983,-0.0835218104,-0.0797204095,-0.0757876785,-0.0717359973,-0.0675757432,-0.0633117078,-0.0589421808,-0.0544612996,-0.0498637933,-0.0451501507,-0.0403299947,-0.0354221375,-0.0304511572,-0.0254418187,-0.0204135796,-0.0153772189,-0.0103344206,-0.0052797747,-0.0002040964,0.0049016468,0.0100420317,0.0152130396,0.0203995386,0.0255761811,0.0307124027,0.0357801102,0.0407609661,0.0456500593,0.0504542723,0.0551860592,0.0598555041,0.0644643695,0.0690047950,0.0734628550,0.0778247046,0.0820819375,0.0862335054,0.0902834949,0.0942361156,0.0980904696,0.1018375962,0.1054610556,0.1089405634,0.1122568226,0.1153953792,0.1183481107,0.1211122492,0.1236878912,0.1260753198,0.1282732064,0.1302781628,0.1320855175,0.1336908197,0.1350915220,0.1362884538,0.1372868811,0.1380970438,0.1387341066,0.1392175128,0.1395697705,0.1398147021,0.1399752367,0.1400710574,0.1401167240,0.1401209759,0.1400875115,0.1400168222,0.1399081367,0.1397606117,0.1395735017,0.1393456799,0.1390751102,0.1387586469,0.1383921716,0.1379708985,0.1374897402,0.1369437369,0.1363285202,0.1356406645,0.1348777698,0.1340383330,0.1331218243,0.1321297385,0.1310687837,0.1299573016,0.1288387765,0.1277926780,0.1269285844,0.1263374100,0.1263166640,,,,,,,,,,,
,,,,,,,,,,,,,-0.4775569193,-0.4755290530,-0.4718991804,-0.4670559251,-0.4608547718,-0.4535576674,-0.4454419530,-0.4367455488,-0.4276691912,-0.4183754088,-0.4089936581,-0.3996244038,-0.3903431796,-0.3812045725,-0.3722461349,-0.3634912807,-0.3549506449,-0.3466224869,-0.3384933363,-0.3305395756,-0.3227295084,-0.3150248972,-0.3073817216,-0.2997513540,-0.2920839469,-0.2843347308,-0.2764719366,-0.2684839021,-0.2603834617,-0.2522091285,-0.2440233054,-0.2359073307,-0.2279527872,-0.2202495858,-0.2128735849,-0.2058778544,-0.1992904804,-0.1931186942,-0.1873565110,-0.1819925839,-0.1770160494,-0.1724191962,-0.1681963850,-0.1643396715,-0.1608333180,-0.1576505147,-0.1547545582,-0.1521038740,-0.1496579464,-0.1473813003,-0.1452446585,-0.1432242304,-0.1413004428,-0.1394567242,-0.1376782939,-0.1359507906,-0.1342587811,-0.1325844674,-0.1309071757,-0.1292042914,-0.1274538773,-0.1256382624,-0.1237470159,-0.1217776943,-0.1197337455,-0.1176203461,-0.1154398999,-0.1131890325,-0.1108582633,-0.1084343708,-0.1059041651,-0.1032575778,-0.1004883654,-0.0975922975,-0.0945644718,-0.0913980171,-0.0880854233,-0.0846218338,-0.0810082461,-0.0772525423,-0.0733674736,-0.0693663263,-0.0652581562,-0.0610447440,-0.0567207643,-0.0522773700,-0.0477079693,-0.0430139517,-0.0382079428,-0.0333129944,-0.0283577414,-0.0233693471,-0.0183671128,-0.0133592659,-0.0083437995,-0.0033123580,0.0017447528,0.0068339667,0.0119549150,0.0170982370,0.0222453555,0.0273709703,0.0324482235,0.0374550343,0.0423790856,0.0472192011,0.0519823461,0.0566774832,0.0613090880,0.0658734322,0.0703594178,0.0747533358,0.0790448124,0.0832306586,0.0873146335,0.0913033637,0.0952005366,0.0990021570,0.1026950019,0.1062588762,0.1096715550,0.1129141446,0.1159745755,0.1188480402,0.1215347458,0.1240364708,0.1263535941,0.1284836618,0.1304216882,0.1321617168,0.1336988881,0.1350313509,0.1361616277,0.1370973042,0.1378510622,0.1384401348,0.1388853042,0.1392095418,0.1394363238,0.1395876237,0.1396817706,0.1397316933,0.1397442459,0.1397210047,0.1396602310,0.1395590819,0.1394151009,0.1392265633,0.1389919621,0.1387092985,0.1383757112,0.1379875769,0.1375408993,0.1370317431,0.1364565524,0.1358122604,0.1350961231,0.1343053308,0.1334367533,0.1324876046,0.1314581290,0.1303579191,0.1292160159,0.1280961701,0.1270948203,0.1263410492,0.1258746277,,,,,,,,,,,,
,,,,,,,,,,,,,-0.4785922635,-0.4761100711,-0.4713420196,-0.4660092009,-0.4591828975,-0.4510528468,-0.4420117564,-0.4324038150,-0.4224942428,-0.4124689605,-0.4024591298,-0.3925559933,-0.3828233744,-0.3733058444,-0.3640335323,-0.3550239706,-0.3462818554,-0.3377984861,-0.3295526283,-0.3215132775,-0.3136432173,-0.3059017296,-0.2982458161,-0.2906309013,-0.2830126646,-0.2753507668,-0.2676137103,-0.2597834250,-0.2518588874,-0.2438590554,-0.2358251707,-0.2278210313,-0.2199289047,-0.2122400575,-0.2048419457,-0.1978064269,-0.1911828565,-0.1849971708,-0.1792554805,-0.1739499759,-0.1690654492,-0.1645849582,-0.1604928896,-0.1567742371,-0.1534109316,-0.1503781230,-0.1476433070,-0.1451688899,-0.1429163066,-0.1408492730,-0.1389351288,-0.1371447965,-0.1354523316,-0.1338345649,-0.1322707859,-0.1307422235,-0.1292311624,-0.1277198269,-0.1261895943,-0.1246213370,-0.1229972866,-0.1213038054,-0.1195335858,-0.1176858536,-0.1157641636,-0.1137726363,-0.1117121939,-0.1095782897,-0.1073609738,-0.1050471547,-0.1026238728,-0.1000808120,-0.0974107036,-0.0946076977,-0.0916652858,-0.0885757557,-0.0853320505,-0.0819310839,-0.0783763804,-0.0746781652,-0.0708504501,-0.0669062799,-0.0628532176,-0.0586910436,-0.0544127624,-0.0500087796,-0.0454729128,-0.0408080370,-0.0360289856,-0.0311611270,-0.0262347533,-0.0212773831,-0.0163072047,-0.0113303775,-0.0063429636,-0.0013360682,0.0036983002,0.0087626862,0.0138517691,0.0189520339,0.0240433899,0.0291026418,0.0341082482,0.0390449399,0.0439063195,0.0486941212,0.0534142112,0.0580709653,0.0626626093,0.0671798780,0.0716088299,0.0759364415,0.0801559723,0.0842691166,0.0882836997,0.0922080461,0.0960447511,0.0997867014,0.1034170125,0.1069128015,0.1102511003,0.1134143525,0.1163932363,0.1191859474,0.1217948203,0.1242222580,0.1264678611,0.1285276831,0.1303954347,0.1320647663,0.1335316460,0.1347961326,0.1358632721,0.1367431792,0.1374505118,0.1380035660,0.1384231681,0.1387314525,0.1389504787,0.1391005800,0.1391984951,0.1392557114,0.1392777186,0.1392646744,0.1392133300,0.1391193680,0.1389791210,0.1387900942,0.1385504673,0.1382582593,0.1379108221,0.1375049205,0.1370372217,0.1365048216,0.1359054814,0.1352373969,0.1344985139,0.1336856765,0.1327943463,0.1318201545,0.1307638475,0.1296422450,0.1285018505,0.1274284842,0.1265302088,0.1259380746,0.1255781924,,,,,,,,,,,,
,,,,,,,,,,,,,,-0.4760881801,-0.4692951392,-0.4631722622,-0.4559431269,-0.4471311266,-0.4372588344,-0.4268121044,-0.4161468192,-0.4054767206,-0.3949313773,-0.3845870794,-0.3744903811,-0.3646719292,-0.3551522832,-0.3459422269,-0.3370404319,-0.3284316520,-0.3200877101,-0.3119714187,-0.3040415736,-0.2962567127,-0.2885766240,-0.2809623986,-0.2733765950,-0.2657843901,-0.2581554754,-0.2504662494,-0.2427026976,-0.2348649281,-0.2269732840,-0.2190736277,-0.2112379667,-0.2035579559,-0.1961324176,-0.1890530814,-0.1823929689,-0.1761996972,-0.1704938036,-0.1652715116,-0.1605113442,-0.1561831276,-0.1522563845,-0.1487048239,-0.1455057597,-0.1426364369,-0.1400706808,-0.1377779757,-0.1357246608,-0.1338756896,-0.1321959013,-0.1306508119,-0.1292073704,-0.1278348847,-0.1265059362,-0.1251968809,-0.1238875675,-0.1225602705,-0.1211984524,-0.1197863448,-0.1183099228,-0.1167588033,-0.1151277560,-0.1134166099,-0.1116282832,-0.1097656952,-0.1078288067,-0.1058129095,-0.1037087651,-0.1015044494,-0.0991879526,-0.0967491192,-0.0941798949,-0.0914730491,-0.0886207812,-0.0856148421,-0.0824487049,-0.0791206686,-0.0756358418,-0.0720054418,-0.0682433835,-0.0643616285,-0.0603663443,-0.0562564562,-0.0520251877,-0.0476641988,-0.0431691089,-0.0385445268,-0.0338064533,-0.0289805509,-0.0240964357,-0.0191801597,-0.0142481680,-0.0093053728,-0.0043478715,0.0006314098,0.0056368953,0.0106665187,0.0157106041,0.0207530867,0.0257743541,0.0307550294,0.0356798470,0.0405404004,0.0453355205,0.0500687905,0.0547439681,0.0593602173,0.0639094161,0.0683771036,0.0727469843,0.0770069901,0.0811538066,0.0851933229,0.0891365186,0.0929926689,0.0967630255,0.1004377370,0.1039971755,0.1074169456,0.1106743957,0.1137539048,0.1166488442,0.1193597506,0.1218900885,0.1242419450,0.1264136190,0.1283997734,0.1301935427,0.1317893501,0.1331852752,0.1343843286,0.1353945807,0.1362284854,0.1369018430,0.1374327427,0.1378406395,0.1381455461,0.1383671523,0.1385236291,0.1386300498,0.1386967835,0.1387285749,0.1387249405,0.1386818966,0.1385942889,0.1384576623,0.1382689609,0.1380261004,0.1377270697,0.1373693255,0.1369498570,0.1364657736,0.1359149421,0.1352961837,0.1346087643,0.1338512575,0.1330203306,0.1321106387,0.1311176440,0.1300456060,0.1289243756,0.1278233561,0.1268463457,0.1261137969,0.1257020277,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-0.4665961011,-0.4585831818,-0.4510445170,-0.4417859295,-0.4312560902,-0.4201070756,-0.4088094772,-0.3976138895,-0.3866455415,-0.3759628037,-0.3655921354,-0.3555485124,-0.3458426094,-0.3364793089,-0.3274527915,-0.3187430927,-0.3103169407,-0.3021326364,-0.2941463303,-0.2863167058,-0.2786066898,-0.2709828557,-0.2634140640,-0.2558703697,-0.2483224290,-0.2407417473,-0.2331030142,-0.2253900049,-0.2176048616,-0.2097776224,-0.2019710611,-0.1942772251,-0.1868058970,-0.1796686821,-0.1729632270,-0.1667606511,-0.1610978452,-0.1559760252,-0.1513665982,-0.1472233591,-0.1434968710,-0.1401453405,-0.1371382994,-0.1344536624,-0.1320718890,-0.1299710144,-0.1281241695,-0.1264992511,-0.1250598468,-0.1237668621,-0.1225806336,-0.1214633076,-0.1203810859,-0.1193057553,-0.1182149410,-0.1170909962,-0.1159192348,-0.1146866855,-0.1133821401,-0.1119972055,-0.1105272743,-0.1089714187,-0.1073309859,-0.1056074228,-0.1038001581,-0.1019052755,-0.0999154292,-0.0978209816,-0.0956117397,-0.0932782750,-0.0908120803,-0.0882047625,-0.0854474111,-0.0825313622,-0.0794505531,-0.0762042672,-0.0727984179,-0.0692442100,-0.0655545656,-0.0617399686,-0.0578055593,-0.0537505233,-0.0495698416,-0.0452578621,-0.0408127988,-0.0362408007,-0.0315578351,-0.0267879879,-0.0219582748,-0.0170920034,-0.0122037572,-0.0072983237,-0.0023737758,0.0025731595,0.0075421044,0.0125263490,0.0175129830,0.0224851763,0.0274255485,0.0323196480,0.0371586353,0.0419402420,0.0466673280,0.0513441689,0.0559717207,0.0605438828,0.0650466813,0.0694612018,0.0737693909,0.0779602563,0.0820334357,0.0859981040,0.0898674282,0.0936510195,0.0973487763,0.1009487109,0.1044294545,0.1077661710,0.1109373264,0.1139295161,0.1167384926,0.1193663785,0.1218168925,0.1240911792,0.1261861245,0.1280954782,0.1298127411,0.1313342543,0.1326612388,0.1338002845,0.1347625290,0.1355621987,0.1362151933,0.1367381127,0.1371477809,0.1374610572,0.1376945750,0.1378640342,0.1379828940,0.1380607688,0.1381022631,0.1381069942,0.1380709935,0.1379888982,0.1378558877,0.1376685489,0.1374245636,0.1371218140,0.1367577181,0.1363292803,0.1358337618,0.1352694313,0.1346357755,0.1339328149,0.1331596683,0.1323131998,0.1313884190,0.1303829764,0.1293091306,0.1282145463,0.1271903560,0.1263504972,0.1258296331,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-0.4642657205,-0.4528361954,-0.4446904751,-0.4350529374,-0.4241081255,-0.4124551386,-0.4006906565,-0.3891132886,-0.3778419126,-0.3669189555,-0.3563531577,-0.3461460116,-0.3363005862,-0.3268184900,-0.3176921355,-0.3088993405,-0.3004037690,-0.2921606095,-0.2841240371,-0.2762527780,-0.2685120465,-0.2608724315,-0.2533073203,-0.2457900655,-0.2382915218,-0.2307789027,-0.2232177977,-0.2155791550,-0.2078509369,-0.2000508466,-0.1922345056,-0.1844947142,-0.1769512641,-0.1697343331,-0.1629655933,-0.1567403831,-0.1511138206,-0.1460942820,-0.1416473967,-0.1377106133,-0.1342134079,-0.1310950679,-0.1283135465,-0.1258441442,-0.1236717490,-0.1217819576,-0.1201547407,-0.1187617249,-0.1175664898,-0.1165268306,-0.1155980825,-0.1147368238,-0.1139043175,-0.1130689280,-0.1122067918,-0.1113005950,-0.1103372536,-0.1093058577,-0.1081968445,-0.1070023256,-0.1057167308,-0.1043369663,-0.1028618334,-0.1012909139,-0.0996232837,-0.0978564355,-0.0959857708,-0.0940048315,-0.0919060203,-0.0896812155,-0.0873218294,-0.0848185175,-0.0821613672,-0.0793413156,-0.0763526450,-0.0731953105,-0.0698755386,-0.0664039918,-0.0627922655,-0.0590494412,-0.0551801856,-0.0511848425,-0.0470610980,-0.0428066400,-0.0384223540,-0.0339153151,-0.0293002577,-0.0245982408,-0.0198324680,-0.0150230055,-0.0101830472,-0.0053185690,-0.0004312718,0.0044770030,0.0094006579,0.0143290010,0.0192473600,0.0241398318,0.0289925178,0.0337962336,0.0385479082,0.0432500585,0.0479080828,0.0525258901,0.0571013537,0.0616236201,0.0660738803,0.0704298378,0.0746723674,0.0787915814,0.0827894413,0.0866774036,0.0904698753,0.0941763009,0.0977953397,0.1013135103,0.1047086048,0.1079561892,0.1110363665,0.1139380052,0.1166588647,0.1192020472,0.1215709864,0.1237656839,0.1257818803,0.1276130901,0.1292540606,0.1307038630,0.1319673607,0.1330547614,0.1339798233,0.1347577160,0.1354034128,0.1359310105,0.1363538602,0.1366850805,0.1369379239,0.1371255292,0.1372598567,0.1373500720,0.1374011229,0.1374133422,0.1373834327,0.1373064013,0.1371774634,0.1369930328,0.1367505578,0.1364476976,0.1360816530,0.1356492120,0.1351474752,0.1345747047,0.1339305937,0.1332155512,0.1324292292,0.1315694340,0.1306335373,0.1296250145,0.1285695048,0.1275331280,0.1266240787,0.1259431066,0.1256417787,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-0.4472468753,-0.4375425929,-0.4271492533,-0.4158649867,-0.4039927920,-0.3919821062,-0.3801872407,-0.3687301939,-0.3576490504,-0.3469453819,-0.3366149085,-0.3266583322,-0.3170778536,-0.3078670233,-0.2990034906,-0.2904491132,-0.2821564868,-0.2740776227,-0.2661704097,-0.2584008371,-0.2507415442,-0.2431683780,-0.2356563270,-0.2281757651,-0.2206903859,-0.2131590677,-0.2055436367,-0.1978221176,-0.1900035783,-0.1821386198,-0.1743207997,-0.1666780103,-0.1593561985,-0.1524988374,-0.1462251393,-0.1406104774,-0.1356742130,-0.1313804298,-0.1276532863,-0.1244019274,-0.1215448782,-0.1190246026,-0.1168088635,-0.1148821970,-0.1132340307,-0.1118489759,-0.1107017825,-0.1097567818,-0.1089704058,-0.1082953049,-0.1076849796,-0.1070980735,-0.1065014127,-0.1058709298,-0.1051902599,-0.1044478743,-0.1036342735,-0.1027404074,-0.1017574802,-0.1006775284,-0.0994940895,-0.0982025934,-0.0968003321,-0.0952859424,-0.0936584869,-0.0919164423,-0.0900569580,-0.0880754915,-0.0859656480,-0.0837190867,-0.0813257248,-0.0787747527,-0.0760567223,-0.0731661869,-0.0701036281,-0.0668754307,-0.0634916683,-0.0599627902,-0.0562969131,-0.0524988155,-0.0485705215,-0.0445126664,-0.0403261154,-0.0360138484,-0.0315829809,-0.0270460261,-0.0224202122,-0.0177246110,-0.0129764052,-0.0081883899,-0.0033690363,0.0014752018,0.0063369013,0.0112056796,0.0160680913,0.0209092915,0.0257156573,0.0304773610,0.0351900640,0.0398551658,0.0444782592,0.0490657698,0.0536204395,0.0581371959,0.0626013847,0.0669907310,0.0712808314,0.0754522282,0.0794961241,0.0834161174,0.0872249244,0.0909372826,0.0945620223,0.0980966904,0.1015268770,0.1048302633,0.1079834278,0.1109684173,0.1137763342,0.1164066621,0.1188631677,0.1211488817,0.1232628811,0.1252002959,0.1269550832,0.1285238123,0.1299085357,0.1311175734,0.1321641523,0.1330637859,0.1338316622,0.1344810400,0.1350229797,0.1354670993,0.1358227249,0.1360997877,0.1363089627,0.1364608290,0.1365642816,0.1366249047,0.1366441758,0.1366199851,0.1365482047,0.1364244430,0.1362450900,0.1360073151,0.1357083882,0.1353450827,0.1349137442,0.1344110422,0.1338348767,0.1331847347,0.1324611203,0.1316644393,0.1307948413,0.1298553434,0.1288605849,0.1278535942,0.1269198873,0.1261590074,0.1256380078,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-0.4429930758,-0.4308217625,-0.4185537498,-0.4064088915,-0.3947700250,-0.3828232476,-0.3709974800,-0.3594625066,-0.3482835638,-0.3374752121,-0.3270403151,-0.3169850344,-0.3073163303,-0.2980308089,-0.2891065350,-0.2805034059,-0.2721708680,-0.2640579219,-0.2561204689,-0.2483238192,-0.2406410236,-0.2330488358,-0.2255227950,-0.2180325780,-0.2105393249,-0.2029974467,-0.1953629246,-0.1876075161,-0.1797347594,-0.1717917489,-0.1638720190,-0.1561085210,-0.1486586596,-0.1416838836,-0.1353258114,-0.1296820979,-0.1247884143,-0.1206143947,-0.1170775274,-0.1140706929,-0.1114920112,-0.1092651682,-0.1073445562,-0.1057076074,-0.1043414717,-0.1032310160,-0.1023518975,-0.1016690461,-0.1011389909,-0.1007141798,-0.1003479412,-0.0999991130,-0.0996353291,-0.0992339812,-0.0987805669,-0.0982653051,-0.0976796743,-0.0970142526,-0.0962582482,-0.0954002828,-0.0944297607,-0.0933382654,-0.0921205143,-0.0907744789,-0.0893005539,-0.0877000648,-0.0859736197,-0.0841197155,-0.0821338039,-0.0800079948,-0.0777316832,-0.0752933351,-0.0726832213,-0.0698962161,-0.0669333773,-0.0638013878,-0.0605100515,-0.0570691896,-0.0534865569,-0.0497675037,-0.0459158142,-0.0419346606,-0.0378272567,-0.0335976553,-0.0292520769,-0.0248002250,-0.0202554488,-0.0156332582,-0.0109490375,-0.0062164772,-0.0014476129,0.0033459079,0.0081514748,0.0129550707,0.0177420561,0.0224988747,0.0272150425,0.0318847335,0.0365074390,0.0410873768,0.0456314569,0.0501458204,0.0546315632,0.0590811229,0.0634772369,0.0677956774,0.0720112690,0.0761049651,0.0800690296,0.0839080075,0.0876348769,0.0912638290,0.0948026424,0.0982478352,0.1015845329,0.1047908901,0.1078449608,0.1107309454,0.1134421527,0.1159796707,0.1183479181,0.1205497673,0.1225838855,0.1244454284,0.1261293010,0.1276340223,0.1289642443,0.1301308860,0.1311490578,0.1320348998,0.1328027674,0.1334637903,0.1340260189,0.1344956758,0.1348787492,0.1351822437,0.1354146090,0.1355851327,0.1357024701,0.1357729304,0.1357993599,0.1357811855,0.1357155264,0.1355986674,0.1354270703,0.1351975275,0.1349067063,0.1345507256,0.1341253014,0.1336265031,0.1330516604,0.1323998183,0.1316715342,0.1308686465,0.1299960494,0.1290673394,0.1281147337,0.1271983759,0.1264283718,0.1258295986,0.1254324138,,,,,,,,,,,,,,,
